QRID,country,weight,Q1,Q2,Q4a,Q4b,Q4c,Q4d,Q4e,Q4f,Q4g,Q4h,Q5,Q6,Q7,Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,q9_98,q9_99,Q10a,Q10b,Q10c,Q11,Q13,Q14a,Q14b,QCURRELrec,QCURRELDrec,qdenomautrec,QDENOMBEG,QDENOMDNK,qdenomfinrec,qdenomfrarec,qdenomdeurec,QDENOMIRL,qdenomitarec,qdenomnldrec,QDENOMNOR,qdenomprtrec,qdenomslorec,qdenomesprec,QDENOMSWE,qdenomcherec,qdenomgbrrec,Q15a,Q15b,Q16,Q17,Q19a,Q19b,Q19c,Q19d,Q19e,Q19f,Q20a,Q20b,Q20c,Q20d,Q20e,Q20f,Q20g,Q20h,QCHRELrec,qchdenomautrec,qchdenombegrec,QCHDENOMDNK,qchdenomfinrec,qchdenomfrarec,qchdenomdeurec,qchdenomirlrec,qchdenomitarec,qchdenomnldrec,QCHDENOMNOR,qchdenomprtrec,qchdenomslorec,qchdenomesprec,QCHDENOMSWE,qchdenomcherec,qchdenomgbrrec,Q21a,Q21b,Q21c,Q21d,Q21e,Q21f,Q21g,Q22a,Q22b,Q22c,Q22d,Q22e,Q22f,Q23,Q24,Q25a,Q25b,Q26a,Q26b,Q26c,Q26d,Q27,Q29a,Q29b,Q30,Q31a,Q31b,Q31c,Q31d,Q31e,Q31f,Q32a,Q32b,Q33,Q34a,Q34b,Q34c,Q34d,Q34e,Q36a,Q36b,Q37a,Q37b,Q38a,Q38b,Q39a,Q39b,Q41,Q42a,Q42b,Q42c,Q42d,Q43,Q45a,Q45b,Q45c,Q46a,Q46b,Q46c,Q47,Q48a,Q48b,Q48c,Q49a,Q49b,Q49c,Q49d,Q49e,Q50,Q51,QPTYbAUTa,QPTYbAUTb,QPTYbAUTc,QPTYbAUTd,QPTYbBEGa,QPTYbBEGb,QPTYbBEGc,QPTYbBEGd,QPTYbBEGe,QPTYbBEGf,QPTYbDNKa,QPTYbDNKb,QPTYbDNKc,QPTYbFINa,QPTYbFINb,QPTYbFINc,QPTYbFINd,QPTYbFRAa,QPTYbFRAb,QPTYbFRAc,QPTYbFRAd,QPTYbFRAe,QPTYbDEUa,QPTYbDEUb,QPTYbDEUc,QPTYbDEUd,QPTYbDEUe,QPTYbIRLa,QPTYbIRLb,QPTYbIRLc,QPTYbIRLd,QPTYbITAa,QPTYbITAb,QPTYbITAc,QPTYbITAd,QPTYbITAe,QPTYbNLDa,QPTYbNLDb,QPTYbNLDc,QPTYbNLDd,QPTYbNORa,QPTYbNORb,QPTYbNORc,QPTYbPRTa,QPTYbPRTb,QPTYbPRTc,QPTYbSLOa,QPTYbSLOb,QPTYbSLOc,QPTYbSLOd,QPTYbESPa,QPTYbESPb,QPTYbESPc,QPTYbESPd,QPTYbSWEa,QPTYbSWEb,QPTYbSWEc,QPTYbCHEa,QPTYbCHEb,QPTYbCHEc,QPTYbCHEd,QPTYbGBRa,QPTYbGBRb,QPTYbGBRc,QPTYbGBRd,QGEN,QAGE,QMARRIED,QSPRELrec,QFERT,QHHCH,QCHILDarec,QEDUAUTrec,QEDUBEG,QEDUDNKrec,QEDUFIN,QEDUFRArec,QEDUDEUrec,QEDUIRLrec,QEDUITArec,QEDUNLDrec,QEDUNORrec,QEDUPRTrec,QEDUSLO,QEDUESPrec,QEDUSWErec,QEDUCHErec,QEDUGBRrec,Q52a,Q52b,QINCaAUT,QINCbAUT,QINCaBEG,QINCbBEG,QINCaDNK,QINCbDNK,QINCaFIN,QINCbFIN,QINCaFRA,QINCbFRA,QINCaDEU,QINCbDEU,QINCaIRL,QINCbIRL,QINCaITA,QINCbITA,QINCaNLD,QINCbNLD,QINCaNOR,QINCbNOR,QINCaPRT,QINCbPRT,QINCaSLO,QINCbSLO,QINCaESP,QINCbESP,QINCaSWE,QINCbSWE,QINCaCHE,QINCbCHE,QINCaGBR,QINCbGBR,QINCcGBR,QINCdGBR,QINCeGBR,QINCfGBR,QINCgGBR,QINCcAUT,QINCcBEG,QINCcDNK,QINCcFIN,QINCcFRA,QINCcDEU,QINCcIRL,QINCcITA,QINCcNLD,QINCcNOR,QINCcPRT,QINCcSLO,QINCcESP,QINCcSWE,QINCcCHE,QINChGBR,QINCiGBR,QINCjGBR,QINCkGBR,QIDEOLOGY,QIDEOLOGYa,QIDEOLOGYb,QPTYaAUT,QPTYaBEG,QPTYaDNK,QPTYaFIN,QPTYaFRA,QPTYaDEU,QPTYaIRL,QPTYaITA,QPTYaNLD,QPTYaNOR,QPTYaPRT,QPTYaSLO,QPTYaESP,QPTYaSWE,QPTYaCHE,QPTYaGBR,QPTYAUT,QPTYBEG,QPTYDNK,QPTYFIN,QPTYFRA,QPTYDEU,QPTYIRL,QPTYITA,QPTYNLD,QPTYNOR,QPTYPRT,QPTYSLO,QPTYESP,QPTYSWE,QPTYCHE,QPTYGBR,QCITIZEN1,QBORNrec,qbornmoverec,QBORNcrec,QBORNerec,QS11AUT,QS12AUT,QS11BEG,QS12BEG,QS12DNK,qs12finrec,QS11FRA,QS12FRA,QS11DEU,QS14DEU,QS13IRL,QS11ITA,QS12ITA,QS11NLD,QS12NLD,QS12NOR,QS11PRT,QS12PRT,QS12SLO,QS11ESP,QS12ESP,QS11SWE,QS12SWE,QS12CHE,QS11GBR,ISCED
6198448,6,2.2524931081992623,1,2,2,2,2,1,2,2,1,2,1,3,1,2, , , , , , , , , , ,2,1,2,2,1,3, ,1, , , , , , ,2, , , , , , , , , , ,3, ,3,1,2,1,2,2,2,2,2,2,4,2,2,2,4,4,1, , , , , ,2, , , , , , , , , , , , , , , , , ,1,1,1,2,1,2,1,2,2, ,1,1,1,2,6,1,2,1,2,2,2,1,1,2,3, ,2,1,1,1, ,1,1,1,1,1, , ,1,1,2,4,3,4,4,3,2,2,2,1,1,1,4,2,2,2,4,1,4,1,4,4,1, , , , , , , , , , , , , , , , , , , , , , ,2,2,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,23,1,1,1, , , , , , , ,6, , , , , , , , , , ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1,1, ,97,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , ,5
6198454,6,0.3500773776793028,1,2,2,2,2,1,1,1,2,2,2,3,1,3, , , , , , , , , , ,4,3,4,1,1,4, ,92, , , , , , , , , , , , , , , , , ,6, ,4,2,2,2,2,2,2,2,4,4,3,4,3,3,4,4,92, , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,2,2,2,2, , ,2, , , , , , , , ,2,2,2,2,2,2,7, ,1,2,2,1,1,1,1,1,2,2,1,1,1,1,3,4,3,3,4,3,2,1,2,2,2,2,3,1,1, ,1,1,4,1,1,2,2, , , , , , , , , , , , , , , , , , , , , , ,4,3,2,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,30,7, ,0, , , , , , , ,5, , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99, , , , , , , , , , , , , , , ,5, , , , , ,7, , , , , , , , , , , , , , , ,7, , , , , , , , , , ,1,1, ,1,97, , , , , , , , ,2,1, , , , , , , , , , , , , , , ,5
6198613,6,1.6402712745844157,2,1,2,2,2,1,2,2,2,2,3,4,2,2, , , , , , , , , , ,3,1,4,1,1,4, ,1, , , , , , ,2, , , , , , , , , , ,5, ,1,1,1,1,1,1,2,2,1,1,4,4,1,1,4,4,1, , , , , ,2, , , , , , , , , , , , , , , , , ,1,2,1,2,1,2,1,1,1, ,1,1,1,1,5,1,1,1,2,2,2,2,2,2,3, ,1,1,1,1, ,1,1,1,2,2, , ,1,1,2,2,4,4,3,3,1,1,1,1,2,2,3,1,1,1,3,2,2,2,1,2,1, , , , , , , , , , , , , , , , , , , , , , ,2,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,56,1,1,1, , , , , , , ,2, , , , , , , , , , ,1,1, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , ,3, , , , , , , , , , , , , , , ,3, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,2,1, , , , , , , , , , , , , , , ,2
6198616,6,0.701180817809942,1,2,2,2,2,2,2,1,2,2,2,2,1,2, , , , , , , , , , ,2,2,3,1,2, ,2,9, , , , , , , , , , , , , , , , , ,6, ,4,2,2,2,2,2,1,1,3,3,2,2,4,4,2,2,9, , , , , , , , , , , , , , , , , , , , , , , ,2,1,2,1,1,1,2, , ,2, , , , , , , , ,2,1,1,2,2,1,7, ,3,2,2, ,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,1,1,1,1,1,1,4,3,3,3,4,1,4,1,4,4,1, , , , , , , , , , , , , , , , , , , , , , ,2,1,4,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,50,1,1,0, , , , , , , ,5, , , , , , , , , , ,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,10,1, , , , , , , , , , , , , , , ,5
6198619,6,0.5256021535281078,1,2,2,2,1,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,2,1,2,2,2, ,2,10, , , , , , , , , , , , , , , , , ,6, ,4,2,2,2,2,2,2,2,3,2,3,3,3,3,3,2,10, , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,2,1,1,98, , , , , , , , , , , ,2,1,2,1,2,1,7, ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,1,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,25,1,1,2,1,1, , , , , ,6, , , , , , , , , , ,1,1, , , , , , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1,97,8,97,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , ,5
6198626,6,1.1346958576562605,1,2,2,2,2,1,2,2,2,2,2,1,1,2, , , , , , , , , , ,2,1,2,2,2, ,2,1, , , , , , ,8, , , , , , , , , , ,4, ,2,1,1,2,1,1,1,2,1,4,4,4,2,2,4,4,1, , , , , ,8, , , , , , , , , , , , , , , , , ,1,2,1,2,1,2,1,2,2, ,1,2,1,2,5,1,1,2,1,2,2,2,1,1,5, ,1,1,2,1,1, ,1,1,1,1,1,1, , ,2,4,4,4,4,3,1,1,1,1,1,1,3,1,1,1,4,1,1,1,4,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,2,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,24,7, ,0, , , , , , , ,4, , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,4, , , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,6,1, , , , , , , , , , , , , , , ,3
6198687,6,0.4732586051248309,1,1,2,2,2,2,2,1,2,2,1,2,2,2, , , , , , , , , , ,3,1,2,2,2, ,1,1, , , , , , ,8, , , , , , , , , , ,4, ,2,1,2,98,1,1,2,2,3,2,3,3,1,1,3,3,1, , , , , ,8, , , , , , , , , , , , , , , , , ,1,2,1,1,2,1,1,1,1, ,2,2,1,1,3,1,1,1,1,1,1,2,2,2,3, ,2,2,2,1,1, ,3,1,1,1,1,1, , ,1,3,2,3,3,1,1,1,1,1,1,1,4,1,1,2,1,1,1,2,1,2,1, , , , , , , , , , , , , , , , , , , , , , ,4,2,4,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,47,3,1,0, , , , , , , ,5, , , , , , , , , , ,1,1, , , , , , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,4, , , , , , , , , , , , , , , ,4, , , , , , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,5
6198704,6,0.7036915600639745,1,1,2,2,1,2,2,1,2,2,2,2,1,2, , , , , , , , , , ,2,1,2,2,1,1, ,1, , , , , , ,8, , , , , , , , , , ,4, ,2,1,1,2,2,2,2,1,1,2,3,3,2,2,3,3,1, , , , , ,8, , , , , , , , , , , , , , , , , ,1,2,2,1,1,1,1,2,2, ,1,1,2,2,5,1,2,1,2,2,2,2,1,1,4, ,4,1,2,1,1, ,1,1,1,1,1,1, , ,1,4,4,4,4,2,1,1,1,1,1,1,4,3,3,3,4,2,4,1,3,4,1, , , , , , , , , , , , , , , , , , , , , , ,1,2,4,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,41,1,1,2, , , , , , , ,3, , , , , , , , , , ,1,1, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , ,2, , , , , , , , , , , , , , , ,2, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,6,1, , , , , , , , , , , , , , , ,3
6198723,6,2.4434447983008876,1,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , ,2,2,2,2,1,3, ,1, , , , , , ,2, , , , , , , , , , ,4, ,2,1,2,2,2,2,2,2,2,2,3,3,2,2,3,3,1, , , , , ,2, , , , , , , , , , , , , , , , , ,1,1,1,2,1,2,1,2,1, ,1,2,2,1,2,1,1,2,2,2,2,2,2,2,3, ,3,2,2,1, ,1,1,1,1,1, , ,1,1,2,2,2,3,3,2,1,1,1,1,1,1,4,2,3,2,2,1,2,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , ,3,3,3,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,23,7, ,0, , , , , , , ,3, , , , , , , , , , ,1,2, , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,6, , , , , , , , , , , , , , , ,6, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,10,1, , , , , , , , , , , , , , , ,3
6198783,6,2.865635370833278,1,2,1,2,2,2,2,2,2,2,2,2,1,1,0,1,1,0,0,0,0,0,0,0,2,1,2,1,1,2, ,1, , , , , , ,2, , , , , , , , , , ,2, ,2,1,2,2,2,1,2,1,2,3,2,3,2,3,3,2,1, , , , , ,2, , , , , , , , , , , , , , , , , ,2,2,2,3,2,2,1,2,2, ,2,2,2,1,3,2,2,2,1,2,2,2,2,2,4, ,3,2,2,2, ,2,1,2,2,2, , ,1,1,2,2,1,2,2,3,1,2,1,1,2,1,3,1,2,2,2,2,2,1,2,3,2, , , , , , , , , , , , , , , , , , , , , , ,2,1,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,36,1,1,0, , , , , , , ,3, , , , , , , , , , ,2,2, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , ,3
6198799,6,2.7267779341198843,2,2,2,2,2,2,2,2,2,2,4,2,1,2, , , , , , , , , , ,3,3,3,1,2, ,1,1, , , , , , ,8, , , , , , , , , , ,4, ,3,1,2,2,1,2,2,2,1,1,1,1,3,1,4,4,1, , , , , ,8, , , , , , , , , , , , , , , , , ,2,2,1,2,1,2,2, , ,2, , , , , , , ,1,1,2,1,1,1,1,7, ,3,1,2,1,1, ,1,1,2,1,1,1, , ,3,3,4,3,3,3,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,4,1, , , , , , , , , , , , , , , , , , , , , , ,2,2,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,64,1,92,5, , , , , , , ,3, , , , , , , , , , ,2,2, , , , , , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , , , ,2, , , , , , , , , , , , , , , ,2, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,8,2, , , , , , , , , , , , , , , ,3
6198802,6,1.639795349131221,2,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , ,3,3,3,1,1,3, ,1, , , , , , ,8, , , , , , , , , , ,5, ,3,1,2,2,2,2,2,2,2,3,4,4,4,4,4,4,1, , , , , ,8, , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2, , ,1,2,2,1,2,7,2,2,1,2,1,1,2,1,1,5, ,2,1,2,1,1, ,1,1,1,1,1,1, , ,2,4,4,3,4,2,1,1,1,1,1,1,4,4,3,3,3,2,3,2,4,2,1, , , , , , , , , , , , , , , , , , , , , , ,3,1,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,52,7, ,0, , , , , , , ,3, , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,4, , , , , ,1, , , , , , , , , , , , , , , ,97, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,2,1, , , , , , , , , , , , , , , ,3
6198857,6,0.9613663655119974,1,2,2,2,2,1,2,2,2,2,2,2,2,2, , , , , , , , , , ,2,1,2,2,1,4, ,1, , , , , , ,2, , , , , , , , , , ,5, ,2,1,2,2,1,2,1,1,1,1,3,3,2,3,3,3,1, , , , , ,2, , , , , , , , , , , , , , , , , ,1,2,1,2,1,2,1,2,2, ,2,2,1,2,3,1,2,1,2,2,2,1,2,1,6, ,2,1,2,1, ,1,1,1,1,1, , ,1,1,1,4,4,4,4,2,1,1,1,1,1,1,4,3,3,3,2,1,3,1,2,4,1, , , , , , , , , , , , , , , , , , , , , , ,3,1,4,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,23,7, ,0, , , , , , , ,4, , , , , , , , , , ,1,1, , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , , , ,4, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , ,3
6198859,6,1.295869623333485,1,2,2,1,2,2,2,2,2,2,1,2,1,2, , , , , , , , , , ,3,2,2,3,2, ,2,92, , , , , , , , , , , , , , , , , ,6, ,4,2,2,2,2,2,2,2,4,4,1,2,4,3,2,1,92, , , , , , , , , , , , , , , , , , , , , , , ,98,1,3,1,98,1,2, , ,2, , , , , , , , ,2,2,2,2,2,2,7, ,3,1,2,1,1,1,1,1,3,1,1,1,1,1,2,3,4,4,3,2,1,1,1,1,1,98,4,2,2, ,3,1,4,1,3,4,1, , , , , , , , , , , , , , , , , , , , , , ,3,3,4,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,23,7, ,0, , , , , , , ,4, , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,3, , , , , ,4, , , , , , , , , , , , , , , ,4, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,7,1, , , , , , , , , , , , , , , ,3
6198900,6,0.2705715772176714,1,2,1,2,2,2,2,2,2,1,2,1,1,2, , , , , , , , , , ,3,2,3,2,1,3, ,9, , , , , , , , , , , , , , , , , ,5, ,3,1,2,2,2,2,2,2,1,4,4,4,4,4,4,4,1, , , , , ,92, , , , , , , , , , ,2,1,1,2,1,2,2,2,2,2,1,2,1,2, , ,2, , , , , , , , ,2,2,1,2,2,1,7, ,3,1,1, ,1,1,1,1,3,1,1,1,1,1,2,4,3,4,3,3,1,1,1,1,1,1,3,1,1,1,2,1,4,1,2,3,1, , , , , , , , , , , , , , , , , , , , , , ,4,2,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,36,3,1,0, , , , , , , ,4, , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , ,3, , , , , ,4, , , , , , , , , , , , , , , ,97, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,6,1, , , , , , , , , , , , , , , ,3
6198960,6,0.4161152945083283,1,2,2,2,2,2,2,2,2,2,1,1,2,2, , , , , , , , , , ,3,1,3,2,1,4, ,1, , , , , , ,2, , , , , , , , , , ,4, ,1,1,1,2,1,1,2,2,3,3,3,3,1,1,3,3,1, , , , , ,2, , , , , , , , , , , , , , , , , ,2,1,2,1,2,2,1,2,1, ,1,1,2,1,5,1,1,1,2,1,2,1,2,2,4, ,2,2,2,1, ,1,3,3,3,3, , ,3,1,2,3,3,2,3,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,2,1,1, , , , , , , , , , , , , , , , , , , , , , ,1,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,41,1,1,0, , , , , , , ,5, , , , , , , , , , ,1,1, , , , , , , , , , ,99,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , ,3, , , , , , , , , , , , , , , ,3, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,2,1, , , , , , , , , , , , , , , ,5
6198964,6,0.4322340960725177,1,1,2,1,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , ,3,3,3,3,2, ,2,9, , , , , , , , , , , , , , , , , ,6, ,4,2,2,2,2,2,2,2,4,4,1,1,4,3,2,1,9, , , , , , , , , , , , , , , , , , , , , , , ,3,1,1,1,98,1,2, , ,2, , , , , , , , ,2,2,2,2,2,2,7, ,3,1,98, ,1,1,1,1,1,1,1,1,1,1,2,4,4,3,4,2,1,1,1,1,1,1,4,2,2,3,3,1,4,1,3,4,2, , , , , , , , , , , , , , , , , , , , , , ,3,3,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,45,1,10,1,1,92, , , , , ,6, , , , , , , , , , ,2,2, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , , , ,4, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,10,1, , , , , , , , , , , , , , , ,5
6199007,6,0.5216919292480249,1,1,2,2,2,2,2,2,2,2,1,2,1,2, , , , , , , , , , ,4,4,4,1,1,1, ,1, , , , , , ,2, , , , , , , , , , ,5, ,3,1,2,2,2,2,1,2,4,4,3,3,3,4,2,2,1, , , , , ,2, , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2, , ,2, , , , , , , ,3,2,2,2,2,1,2,6, ,2,1,1,1, ,1,1,1,1,1, , ,1,1,3,4,4,4,3,2,2,1,1,2,1,1,4,2,2,4,2,2,4,1,3,3,2, , , , , , , , , , , , , , , , , , , , , , ,99,99,99,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,40,5, ,2,1,1, , , , , ,4, , , , , , , , , , ,2,2, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , ,99, , , , , , , , , , , , , , , ,99, , , , , , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,3
6199020,6,0.885872143605023,2,3,2,2,2,2,2,2,2,2,4,4,1,2, , , , , , , , , , ,4,4,4,1,2, ,2,92, , , , , , , , , , , , , , , , , ,6, ,4,2,2,2,2,1,2,2,2,4,1,1,4,4,1,1,92, , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,1,2,1,2, , ,2, , , , , , , , ,2,2,2,2,2,2,7, ,2,1,2,1,1,1,2,2,2,2,1,1,1,1,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2, ,1,2,3,1,2,1,1, , , , , , , , , , , , , , , , , , , , , , ,4,4,2,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,32,2,92,0, , , , , , , ,3, , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , ,7, , , , , ,7, , , , , , , , , , , , , , , ,7, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,3,2, , , , , , , , , , , , , , , ,3
6199032,6,2.060408395389585,1,2,1,2,2,2,2,1,2,2,2,2,1,2, , , , , , , , , , ,2,2,2,2,1,4, ,1, , , , , , ,8, , , , , , , , , , ,4, ,2,1,2,2,2,2,2,2,1,4,98,4,3,2,98,4,1, , , , , ,8, , , , , , , , , , , , , , , , , ,2,3,2,2,1,2,1,4,3, ,1,2,1,98,1,2,2,1,2,98,1,98,2,2,7, ,2,1,1,1,1, ,1,1,3,1,1,1, , ,2,4,4,4,4,2,1,1,1,1,1,1,3,1,1,1,4,1,3,1,3,4,1, , , , , , , , , , , , , , , , , , , , , , ,2,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,28,3,1,0, , , , , , , ,3, , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , ,2, , , , , , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,3
6199082,6,0.3469789540925911,1,2,2,2,2,2,2,2,2,2,2,2,1,3, , , , , , , , , , ,3,2,3,3,2, ,2,92, , , , , , , , , , , , , , , , , ,6, ,3,1,2,2,2,2,2,2,3,3,2,2,3,3,3,2,92, , , , , , , , , , , , , , , , , , , , , , , ,3,1,3,1,1,1,98, , , , , , , , , , , ,2,2,2,2,2,2,7, ,3,2,2,1,1,1,2,2,3,1,1,1,1,1,2,3,3,4,4,2,1,1,98,1,1,98,3,3,3, ,4,1,4,2,4,3,1, , , , , , , , , , , , , , , , , , , , , , ,3,2,4,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,25,7, ,0, , , , , , , ,4, , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,3, , , , , ,97, , , , , , , , , , , , , , , ,98, , , , , , , , , , ,1,1, ,1,1, , , , , , , , ,10,1, , , , , , , , , , , , , , , ,3
